person,person_label,genders,dobs,countries,continents,hasMiddleName,hasNoLastName,person_label_norm,hasDifficultName,difficult_reason,surName,lastName,iso_country
http://www.wikidata.org/entity/Q100948,Rachel Carson,female,1907-05-27T00:00:00Z,United States,North America,False,False,Rachel Carson,False,,Rachel,Carson,US
http://www.wikidata.org/entity/Q100954183,Jennifer Reid,female,1962-03-05T00:00:00Z,Canada,North America,False,False,Jennifer Reid,False,,Jennifer,Reid,CA
http://www.wikidata.org/entity/Q100956906,Patricia Ann Straat,female,1936-03-28T00:00:00Z,United States,North America,True,False,Patricia Ann Straat,True,middleName,,,US
http://www.wikidata.org/entity/Q100963278,Paula Abramo,female,1980-01-01T00:00:00Z,Mexico,North America,False,False,Paula Abramo,False,,Paula,Abramo,MX
http://www.wikidata.org/entity/Q100964895,Susan Hendl,female,1947-09-18T00:00:00Z,United States,North America,False,False,Susan Hendl,False,,Susan,Hendl,US
http://www.wikidata.org/entity/Q100965440,Sara Flanigan,female,1931-01-01T00:00:00Z,United States,North America,False,False,Sara Flanigan,False,,Sara,Flanigan,US
http://www.wikidata.org/entity/Q100965443,Molly Applebaum,female,1930-01-01T00:00:00Z,Canada,North America,False,False,Molly Applebaum,False,,Molly,Applebaum,CA
http://www.wikidata.org/entity/Q100968465,Jade Chrobok,female,2001-09-17T00:00:00Z,Canada,North America,False,False,Jade Chrobok,False,,Jade,Chrobok,CA
http://www.wikidata.org/entity/Q100968487,Sophie Crane,female,2002-10-13T00:00:00Z,Canada,North America,False,False,Sophie Crane,False,,Sophie,Crane,CA
http://www.wikidata.org/entity/Q100968524,Abigail Tripp,female,2001-01-06T00:00:00Z,Canada,North America,False,False,Abigail Tripp,False,,Abigail,Tripp,CA
http://www.wikidata.org/entity/Q100968646,Chantelle Pressley,female,1990-05-25T00:00:00Z,United States,North America,False,False,Chantelle Pressley,False,,Chantelle,Pressley,US
http://www.wikidata.org/entity/Q100975190,Patricia Q. Sheehan,female,1935-01-01T00:00:00Z,United States,North America,True,False,Patricia Q. Sheehan,True,middleName|punctuation|initials,,,US
http://www.wikidata.org/entity/Q100975257,Lourdes Deschamps,female,1950-11-23T00:00:00Z,Mexico,North America,False,False,Lourdes Deschamps,False,,Lourdes,Deschamps,MX
http://www.wikidata.org/entity/Q100977427,Nev Scharrel,female,2009-01-14T00:00:00Z,United States,North America,False,False,Nev Scharrel,False,,Nev,Scharrel,US
http://www.wikidata.org/entity/Q100978611,Carol Doran,female,1936-11-11T00:00:00Z,United States,North America,False,False,Carol Doran,False,,Carol,Doran,US
http://www.wikidata.org/entity/Q100982128,Dorothy Babb,female,1909-03-28T00:00:00Z,United States,North America,False,False,Dorothy Babb,False,,Dorothy,Babb,US
http://www.wikidata.org/entity/Q100984699,Miroslava Chavez-Garcia,female,1968-11-09T00:00:00Z,United States,North America,False,False,Miroslava Chavez-Garcia,True,hyphen,Miroslava,Chavez-Garcia,US
http://www.wikidata.org/entity/Q100985822,Venezia Monroe,female,1964-01-01T00:00:00Z,United States,North America,False,False,Venezia Monroe,False,,Venezia,Monroe,US
http://www.wikidata.org/entity/Q100986410,Louise Myrth Ireland Frey,female,1912-11-12T00:00:00Z,United States,North America,True,False,Louise Myrth Ireland Frey,True,middleName,,,US
http://www.wikidata.org/entity/Q100987766,Caterina Camastra,female,1976-01-01T00:00:00Z,Mexico,North America,False,False,Caterina Camastra,False,,Caterina,Camastra,MX
http://www.wikidata.org/entity/Q100989216,Ana Marcelo,female,1996-11-07T00:00:00Z,Nicaragua,North America,False,False,Ana Marcelo,False,,Ana,Marcelo,NI
http://www.wikidata.org/entity/Q1009937,Gerri Santoro,female,1935-08-16T00:00:00Z,United States,North America,False,False,Gerri Santoro,False,,Gerri,Santoro,US
http://www.wikidata.org/entity/Q100994151,Jennifer Rodgers,female,1971-08-17T00:00:00Z,United States,North America,False,False,Jennifer Rodgers,False,,Jennifer,Rodgers,US
http://www.wikidata.org/entity/Q100994320,Ellen Harvey,female,1965-01-01T00:00:00Z,United States,North America,False,False,Ellen Harvey,False,,Ellen,Harvey,US
http://www.wikidata.org/entity/Q100994414,Blanche L. McSmith,female,1920-05-05T00:00:00Z,United States,North America,True,False,Blanche L. McSmith,True,middleName|punctuation|initials,,,US
http://www.wikidata.org/entity/Q100995766,Gina Dalfonzo,female,1975-09-01T00:00:00Z,United States,North America,False,False,Gina Dalfonzo,False,,Gina,Dalfonzo,US
http://www.wikidata.org/entity/Q100997432,Nikki Sweet,female,1995-07-14T00:00:00Z,United States,North America,False,False,Nikki Sweet,False,,Nikki,Sweet,US
http://www.wikidata.org/entity/Q100997848,Emma Almanza,female,1925-08-06T00:00:00Z,Mexico,North America,False,False,Emma Almanza,False,,Emma,Almanza,MX
http://www.wikidata.org/entity/Q100997922,Cristina Hurtado,female,1923-07-24T00:00:00Z,Mexico,North America,False,False,Cristina Hurtado,False,,Cristina,Hurtado,MX
http://www.wikidata.org/entity/Q101001190,Kleinsy Bonilla,female,1980-01-01T00:00:00Z,Guatemala,North America,False,False,Kleinsy Bonilla,False,,Kleinsy,Bonilla,GT
http://www.wikidata.org/entity/Q101001274,Jerushia Graham,female,1978-01-01T00:00:00Z,United States,North America,False,False,Jerushia Graham,False,,Jerushia,Graham,US
http://www.wikidata.org/entity/Q101001665,Fernanda Valadez,female,1981-08-22T00:00:00Z,Mexico,North America,False,False,Fernanda Valadez,False,,Fernanda,Valadez,MX
http://www.wikidata.org/entity/Q101001906,Bita Ghassemi,female,1995-12-13T00:00:00Z,United States,North America,False,False,Bita Ghassemi,False,,Bita,Ghassemi,US
http://www.wikidata.org/entity/Q101002716,Lotte Hammerschlag,female,1904-07-13T00:00:00Z,United States,North America,False,False,Lotte Hammerschlag,False,,Lotte,Hammerschlag,US
http://www.wikidata.org/entity/Q101008686,Rosina Lozano,female,1978-05-01T00:00:00Z,United States,North America,False,False,Rosina Lozano,False,,Rosina,Lozano,US
http://www.wikidata.org/entity/Q10101,Picabo Street,female,1971-04-03T00:00:00Z,United States,North America,False,False,Picabo Street,False,,Picabo,Street,US
http://www.wikidata.org/entity/Q101010297,N. Kungeeyou,female,1936-01-01T00:00:00Z,Canada,North America,False,False,N. Kungeeyou,True,punctuation|initials,N.,Kungeeyou,CA
http://www.wikidata.org/entity/Q101011055,Linda Toscano,female,1955-06-26T00:00:00Z,United States,North America,False,False,Linda Toscano,False,,Linda,Toscano,US
http://www.wikidata.org/entity/Q101011569,Karin Ades,female,1944-01-01T00:00:00Z,United States,North America,False,False,Karin Ades,False,,Karin,Ades,US
http://www.wikidata.org/entity/Q101011972,Joselyn Pink,female,1981-05-15T00:00:00Z,United States,North America,False,False,Joselyn Pink,False,,Joselyn,Pink,US
http://www.wikidata.org/entity/Q101015681,Khalia Lanier,female,1998-09-19T00:00:00Z,United States,North America,False,False,Khalia Lanier,False,,Khalia,Lanier,US
http://www.wikidata.org/entity/Q101016035,Micaya White,female,1996-09-20T00:00:00Z,United States,North America,False,False,Micaya White,False,,Micaya,White,US
http://www.wikidata.org/entity/Q101021225,Nina Jankowicz,female,1989-03-10T00:00:00Z,United States,North America,False,False,Nina Jankowicz,False,,Nina,Jankowicz,US
http://www.wikidata.org/entity/Q101022194,Angeline Bernadel,female,1967-01-01T00:00:00Z,United States,North America,False,False,Angeline Bernadel,False,,Angeline,Bernadel,US
http://www.wikidata.org/entity/Q101023490,Judith Rice,female,1947-07-30T00:00:00Z,United States,North America,False,False,Judith Rice,False,,Judith,Rice,US
http://www.wikidata.org/entity/Q101028626,Emily Acri,female,1993-07-16T00:00:00Z,United States,North America,False,False,Emily Acri,False,,Emily,Acri,US
http://www.wikidata.org/entity/Q101028862,Salem Ilese,female,1999-08-19T00:00:00Z,United States,North America,False,False,Salem Ilese,False,,Salem,Ilese,US
http://www.wikidata.org/entity/Q10102972,Bria Skonberg,female,1983-01-01T00:00:00Z,Canada,North America,False,False,Bria Skonberg,False,,Bria,Skonberg,CA
http://www.wikidata.org/entity/Q101030785,Nadia Colburn,female,1972-12-05T00:00:00Z,United States,North America,False,False,Nadia Colburn,False,,Nadia,Colburn,US
http://www.wikidata.org/entity/Q101030830,Nicole Bates,female,1998-01-01T00:00:00Z,United States,North America,False,False,Nicole Bates,False,,Nicole,Bates,US
http://www.wikidata.org/entity/Q101030913,Samia Finnerty,female,1996-12-13T00:00:00Z,United States,North America,False,False,Samia Finnerty,False,,Samia,Finnerty,US
http://www.wikidata.org/entity/Q101033538,Cynthia Armour Coyne,female,1961-11-08T00:00:00Z,United States,North America,True,False,Cynthia Armour Coyne,True,middleName,,,US
http://www.wikidata.org/entity/Q101034197,Lady Arabella Hervey,female,2020-03-08T00:00:00Z,United States,North America,True,False,Lady Arabella Hervey,True,middleName,,,US
http://www.wikidata.org/entity/Q101037951,Maribella Zamarripa,female,2002-08-15T00:00:00Z,United States,North America,False,False,Maribella Zamarripa,False,,Maribella,Zamarripa,US
http://www.wikidata.org/entity/Q101037988,Allura Zamarripa,female,2002-08-15T00:00:00Z,United States,North America,False,False,Allura Zamarripa,False,,Allura,Zamarripa,US
http://www.wikidata.org/entity/Q101048006,Shelby Slawson,female,1977-05-03T00:00:00Z,United States,North America,False,False,Shelby Slawson,False,,Shelby,Slawson,US
http://www.wikidata.org/entity/Q101051648,Chantal Viens,female,1954-01-01T00:00:00Z,Canada,North America,False,False,Chantal Viens,False,,Chantal,Viens,CA
http://www.wikidata.org/entity/Q101054862,Maggie Lehrman,female,1982-03-04T00:00:00Z,United States,North America,False,False,Maggie Lehrman,False,,Maggie,Lehrman,US
http://www.wikidata.org/entity/Q101064551,Andrea Celeste del Valle Pinzón,female,1991-02-22T00:00:00Z,Guatemala,North America,True,False,Andrea Celeste del Valle Pinzón,True,middleName|non_ascii,,,GT
http://www.wikidata.org/entity/Q101064609,Lena L. Gitter,female,1905-07-17T00:00:00Z,United States,North America,True,False,Lena L. Gitter,True,middleName|punctuation|initials,,,US
http://www.wikidata.org/entity/Q101064729,Marie-Odile Jentel,female,1937-05-15T00:00:00Z,Canada,North America,False,False,Marie-Odile Jentel,True,hyphen,Marie-Odile,Jentel,CA
http://www.wikidata.org/entity/Q101064827,Clara Kenner,female,1967-11-09T00:00:00Z,United States,North America,False,False,Clara Kenner,False,,Clara,Kenner,US
http://www.wikidata.org/entity/Q101065165,Ilonka Schmidt Mackey,female,1921-01-01T00:00:00Z,Canada,North America,True,False,Ilonka Schmidt Mackey,True,middleName,,,CA
http://www.wikidata.org/entity/Q101067810,Valarie Lawson,female,1966-08-14T00:00:00Z,United States,North America,False,False,Valarie Lawson,False,,Valarie,Lawson,US
http://www.wikidata.org/entity/Q101067868,Clara B.-Turcotte,female,1985-01-01T00:00:00Z,Canada,North America,False,False,Clara B.-Turcotte,True,hyphen|punctuation|initials,Clara,B.-Turcotte,CA
http://www.wikidata.org/entity/Q101068210,Katie McGovern,female,1994-11-29T00:00:00Z,United States,North America,False,False,Katie McGovern,False,,Katie,McGovern,US
http://www.wikidata.org/entity/Q101068244,Harley Rose,female,1995-05-18T00:00:00Z,United States,North America,False,False,Harley Rose,False,,Harley,Rose,US
http://www.wikidata.org/entity/Q101068589,Carol Holleuffer,female,1928-01-01T00:00:00Z,United States,North America,False,False,Carol Holleuffer,False,,Carol,Holleuffer,US
http://www.wikidata.org/entity/Q101069155,Rachel Valdés,female,1990-01-01T00:00:00Z,Cuba,North America,False,False,Rachel Valdés,True,non_ascii,Rachel,Valdés,CU
http://www.wikidata.org/entity/Q101069734,Lilly Bruck Lieb,female,1913-05-13T00:00:00Z,United States,North America,True,False,Lilly Bruck Lieb,True,middleName,,,US
http://www.wikidata.org/entity/Q101070171,France T. Dionne,female,1951-01-01T00:00:00Z,Canada,North America,True,False,France T. Dionne,True,middleName|punctuation|initials,,,CA
http://www.wikidata.org/entity/Q101070269,Gertrude Heym,female,1900-04-08T00:00:00Z,United States,North America,False,False,Gertrude Heym,False,,Gertrude,Heym,US
http://www.wikidata.org/entity/Q101072485,Isabelle Bouchard,female,1911-01-01T00:00:00Z,Canada,North America,False,False,Isabelle Bouchard,False,,Isabelle,Bouchard,CA
http://www.wikidata.org/entity/Q101081778,Mary F. Cahill,female,1966-01-01T00:00:00Z,United States,North America,True,False,Mary F. Cahill,True,middleName|punctuation|initials,,,US
http://www.wikidata.org/entity/Q101084025,Carmen Alcázar,female,1901-01-01T00:00:00Z,Mexico,North America,False,False,Carmen Alcázar,True,non_ascii,Carmen,Alcázar,MX
http://www.wikidata.org/entity/Q101084269,Nikkita Fountain,female,1984-03-24T00:00:00Z,The Bahamas,North America,False,False,Nikkita Fountain,False,,Nikkita,Fountain,BS
http://www.wikidata.org/entity/Q101084845,Kimm Carrière,female,1992-01-01T00:00:00Z,Canada,North America,False,False,Kimm Carrière,True,non_ascii,Kimm,Carrière,CA
http://www.wikidata.org/entity/Q101087545,Hedwig Jahoda,female,1911-06-24T00:00:00Z,United States,North America,False,False,Hedwig Jahoda,False,,Hedwig,Jahoda,US
http://www.wikidata.org/entity/Q101087559,Lucy Carter Eliot,female,1913-05-08T00:00:00Z,United States,North America,True,False,Lucy Carter Eliot,True,middleName,,,US
http://www.wikidata.org/entity/Q101090703,Thérèse Desrosiers,female,1954-01-01T00:00:00Z,Canada,North America,False,False,Thérèse Desrosiers,True,non_ascii,Thérèse,Desrosiers,CA
http://www.wikidata.org/entity/Q101091531,Marie J. Lachance,female,1957-01-01T00:00:00Z,Canada,North America,True,False,Marie J. Lachance,True,middleName|punctuation|initials,,,CA
http://www.wikidata.org/entity/Q101092348,Denise Ouellet,female,1953-01-01T00:00:00Z,Canada,North America,False,False,Denise Ouellet,False,,Denise,Ouellet,CA
http://www.wikidata.org/entity/Q101093750,Lucy Tovar,female,1952-01-01T00:00:00Z,Mexico,North America,False,False,Lucy Tovar,False,,Lucy,Tovar,MX
http://www.wikidata.org/entity/Q101093811,Huguette Turgeon O'Brien,female,1945-01-01T00:00:00Z,Canada,North America,True,False,Huguette Turgeon O'Brien,True,middleName|apostrophe,,,CA
http://www.wikidata.org/entity/Q101094192,Ratana Stephens,female,1946-08-16T00:00:00Z,Canada,North America,False,False,Ratana Stephens,False,,Ratana,Stephens,CA
http://www.wikidata.org/entity/Q101094222,Manuela Cecilia Lino Bello,female,1942-01-01T00:00:00Z,Mexico,North America,True,False,Manuela Cecilia Lino Bello,True,middleName,,,MX
http://www.wikidata.org/entity/Q101094470,Mayra Quemé,female,1989-01-01T00:00:00Z,Guatemala,North America,False,False,Mayra Quemé,True,non_ascii,Mayra,Quemé,GT
http://www.wikidata.org/entity/Q101096163,Gertrud Felsenburg,female,1912-04-21T00:00:00Z,United States,North America,False,False,Gertrud Felsenburg,False,,Gertrud,Felsenburg,US
http://www.wikidata.org/entity/Q101096168,Kari Ragan,female,1964-01-01T00:00:00Z,United States,North America,False,False,Kari Ragan,False,,Kari,Ragan,US
http://www.wikidata.org/entity/Q101096558,Alyssa Jacey,female,1981-12-28T00:00:00Z,United States,North America,False,False,Alyssa Jacey,False,,Alyssa,Jacey,US
http://www.wikidata.org/entity/Q101106798,Maggie Wallace Glover,female,1948-08-29T00:00:00Z,United States,North America,True,False,Maggie Wallace Glover,True,middleName,,,US
http://www.wikidata.org/entity/Q101107941,Andrée Roberge,female,1945-02-08T00:00:00Z,Canada,North America,False,False,Andrée Roberge,True,non_ascii,Andrée,Roberge,CA
http://www.wikidata.org/entity/Q101109859,Elisabeth Maresch,female,1914-12-16T00:00:00Z,United States,North America,False,False,Elisabeth Maresch,False,,Elisabeth,Maresch,US
http://www.wikidata.org/entity/Q101111228,Beverly Erschell,female,1932-01-01T00:00:00Z,United States,North America,False,False,Beverly Erschell,False,,Beverly,Erschell,US
http://www.wikidata.org/entity/Q101112474,Maria Rosler-Gitter,female,1900-06-09T00:00:00Z,United States,North America,False,False,Maria Rosler-Gitter,True,hyphen,Maria,Rosler-Gitter,US
http://www.wikidata.org/entity/Q101112726,Jane Wheeler,female,1962-05-31T00:00:00Z,Canada,North America,False,False,Jane Wheeler,False,,Jane,Wheeler,CA
http://www.wikidata.org/entity/Q101112772,Gertrude Höllwarth-Ticho,female,1920-10-19T00:00:00Z,United States,North America,False,False,Gertrude Höllwarth-Ticho,True,hyphen|non_ascii,Gertrude,Höllwarth-Ticho,US
http://www.wikidata.org/entity/Q101112820,Evelyn R. Saubel,female,1915-02-10T00:00:00Z,United States,North America,True,False,Evelyn R. Saubel,True,middleName|punctuation|initials,,,US
http://www.wikidata.org/entity/Q101112944,Catherine Côté,female,1989-01-01T00:00:00Z,Canada,North America,False,False,Catherine Côté,True,non_ascii,Catherine,Côté,CA
http://www.wikidata.org/entity/Q101113637,Deborah Ahee,female,1976-02-10T00:00:00Z,Canada,North America,False,False,Deborah Ahee,False,,Deborah,Ahee,CA
http://www.wikidata.org/entity/Q101113961,Marie-Pier Labrecque,female,1986-01-01T00:00:00Z,Canada,North America,False,False,Marie-Pier Labrecque,True,hyphen,Marie-Pier,Labrecque,CA
http://www.wikidata.org/entity/Q101114140,Florence Longpré,female,1980-01-01T00:00:00Z,Canada,North America,False,False,Florence Longpré,True,non_ascii,Florence,Longpré,CA
http://www.wikidata.org/entity/Q101114169,Alice Pascual,female,1986-01-01T00:00:00Z,Canada,North America,False,False,Alice Pascual,False,,Alice,Pascual,CA
http://www.wikidata.org/entity/Q101114238,Julie Tamiko Manning,female,1971-01-01T00:00:00Z,Canada,North America,True,False,Julie Tamiko Manning,True,middleName,,,CA
http://www.wikidata.org/entity/Q101114244,Véronique Chaumont,female,1985-02-08T00:00:00Z,Canada,North America,False,False,Véronique Chaumont,True,non_ascii,Véronique,Chaumont,CA
http://www.wikidata.org/entity/Q101114367,Marcelle Hudon,female,1963-05-30T00:00:00Z,Canada,North America,False,False,Marcelle Hudon,False,,Marcelle,Hudon,CA
http://www.wikidata.org/entity/Q101115496,Rébecca Déraspe,female,1983-01-01T00:00:00Z,Canada,North America,False,False,Rébecca Déraspe,True,non_ascii,Rébecca,Déraspe,CA
http://www.wikidata.org/entity/Q101115547,Pénélope Deraîche-Dallaire,female,1986-01-01T00:00:00Z,Canada,North America,False,False,Pénélope Deraîche-Dallaire,True,hyphen|non_ascii,Pénélope,Deraîche-Dallaire,CA
http://www.wikidata.org/entity/Q101115577,Hélène Langevin,female,1959-04-07T00:00:00Z,Canada,North America,False,False,Hélène Langevin,True,non_ascii,Hélène,Langevin,CA
http://www.wikidata.org/entity/Q101115635,Rosalie Cournoyer,female,1994-01-01T00:00:00Z,Canada,North America,False,False,Rosalie Cournoyer,False,,Rosalie,Cournoyer,CA
http://www.wikidata.org/entity/Q101121476,Véronique Archambault-Léger,female,1986-01-01T00:00:00Z,Canada,North America,False,False,Véronique Archambault-Léger,True,hyphen|non_ascii,Véronique,Archambault-Léger,CA
http://www.wikidata.org/entity/Q101126949,Brenda Y Bedolla-García,female,1974-01-01T00:00:00Z,Mexico,North America,True,False,Brenda Y Bedolla-García,True,middleName|hyphen|non_ascii,,,MX
http://www.wikidata.org/entity/Q101129854,Laura Spero,female,1980-08-05T00:00:00Z,United States,North America,False,False,Laura Spero,False,,Laura,Spero,US
http://www.wikidata.org/entity/Q101130437,Adriana Elizabeth Flores Suárez,female,1965-04-27T00:00:00Z,Mexico,North America,True,False,Adriana Elizabeth Flores Suárez,True,middleName|non_ascii,,,MX
http://www.wikidata.org/entity/Q101130636,Carmen Matute,female,1944-01-07T00:00:00Z,Guatemala,North America,False,False,Carmen Matute,False,,Carmen,Matute,GT
http://www.wikidata.org/entity/Q101130641,Africa Flores-Anderso,female,1983-01-01T00:00:00Z,Guatemala,North America,False,False,Africa Flores-Anderso,True,hyphen,Africa,Flores-Anderso,GT
http://www.wikidata.org/entity/Q101136890,Kathy Manning,female,1956-12-03T00:00:00Z,United States,North America,False,False,Kathy Manning,False,,Kathy,Manning,US
http://www.wikidata.org/entity/Q101137076,Kim Jackson,female,1950-01-01T00:00:00Z,United States,North America,False,False,Kim Jackson,False,,Kim,Jackson,US
http://www.wikidata.org/entity/Q101137091,Laci Mosley,female,1991-07-04T00:00:00Z,United States,North America,False,False,Laci Mosley,False,,Laci,Mosley,US
http://www.wikidata.org/entity/Q101137282,Michèle Cloonan,female,1955-07-14T00:00:00Z,United States,North America,False,False,Michèle Cloonan,True,non_ascii,Michèle,Cloonan,US
http://www.wikidata.org/entity/Q101145521,Anne L'Ecuyer,female,1977-04-21T00:00:00Z,Canada,North America,False,False,Anne L'Ecuyer,True,apostrophe,Anne,L'Ecuyer,CA
http://www.wikidata.org/entity/Q101145582,Caroline Biden,female,1987-05-29T00:00:00Z,United States,North America,False,False,Caroline Biden,False,,Caroline,Biden,US
http://www.wikidata.org/entity/Q101145631,Sara Jones Biden,female,1959-10-28T00:00:00Z,United States,North America,True,False,Sara Jones Biden,True,middleName,,,US
http://www.wikidata.org/entity/Q101149268,Charlotte Legault,female,1991-06-04T00:00:00Z,Canada,North America,False,False,Charlotte Legault,False,,Charlotte,Legault,CA
http://www.wikidata.org/entity/Q1000975,Susana Kasakoff,female,2000-01-01T00:00:00Z,Argentina,South America,False,False,Susana Kasakoff,False,,Susana,Kasakoff,AR
http://www.wikidata.org/entity/Q100136990,Andrea Noemí González,female,1977-01-01T00:00:00Z,Argentina,South America,True,False,Andrea Noemí González,True,middleName|non_ascii,,,AR
http://www.wikidata.org/entity/Q100138227,Lindy García,female,1989-05-30T00:00:00Z,Bolivia,South America,False,False,Lindy García,True,non_ascii,Lindy,García,BO
http://www.wikidata.org/entity/Q100138710,Silvana Segura,female,1990-11-06T00:00:00Z,Peru,South America,False,False,Silvana Segura,False,,Silvana,Segura,PE
http://www.wikidata.org/entity/Q100144391,Nathalia Batista,female,1984-08-08T00:00:00Z,Brazil,South America,False,False,Nathalia Batista,False,,Nathalia,Batista,BR
http://www.wikidata.org/entity/Q100146225,Sylvia de Leon Chalreo,female,1905-04-11T00:00:00Z,Brazil,South America,True,False,Sylvia de Leon Chalreo,True,middleName,,,BR
http://www.wikidata.org/entity/Q100146297,Vânia de Marchi,female,1956-09-10T00:00:00Z,Brazil,South America,True,False,Vânia de Marchi,True,middleName|non_ascii,,,BR
http://www.wikidata.org/entity/Q100146617,Esther Morales,female,1949-11-13T00:00:00Z,Bolivia,South America,False,False,Esther Morales,False,,Esther,Morales,BO
http://www.wikidata.org/entity/Q100152286,Marina Calabró,female,1973-12-13T00:00:00Z,Argentina,South America,False,False,Marina Calabró,True,non_ascii,Marina,Calabró,AR
http://www.wikidata.org/entity/Q100177343,Guillermina Grant,female,2002-06-02T00:00:00Z,Uruguay,South America,False,False,Guillermina Grant,False,,Guillermina,Grant,UY
http://www.wikidata.org/entity/Q100230441,Etna Velarde,female,1940-08-12T00:00:00Z,Peru,South America,False,False,Etna Velarde,False,,Etna,Velarde,PE
http://www.wikidata.org/entity/Q100250092,Diva Goulart,female,1932-01-01T00:00:00Z,Brazil,South America,False,False,Diva Goulart,False,,Diva,Goulart,BR
http://www.wikidata.org/entity/Q100250642,Mariana Armentano,female,1986-03-01T00:00:00Z,Brazil,South America,False,False,Mariana Armentano,False,,Mariana,Armentano,BR
http://www.wikidata.org/entity/Q100251337,Gloria Gómez,female,1958-08-21T00:00:00Z,Colombia,South America,False,False,Gloria Gómez,True,non_ascii,Gloria,Gómez,CO
http://www.wikidata.org/entity/Q100251377,Adriana Astorquiza,female,1957-06-03T00:00:00Z,Colombia,South America,False,False,Adriana Astorquiza,False,,Adriana,Astorquiza,CO
http://www.wikidata.org/entity/Q100251466,Ângela Águida Portella,female,1969-02-12T00:00:00Z,Brazil,South America,True,False,Ângela Águida Portella,True,middleName|non_ascii,,,BR
http://www.wikidata.org/entity/Q100256152,Gala Garrido,female,1987-01-04T00:00:00Z,Venezuela,South America,False,False,Gala Garrido,False,,Gala,Garrido,VE
http://www.wikidata.org/entity/Q100256368,Jessica Cattaneo,female,1996-12-08T00:00:00Z,Peru,South America,False,False,Jessica Cattaneo,False,,Jessica,Cattaneo,PE
http://www.wikidata.org/entity/Q100256905,Ines Marin,female,2001-04-19T00:00:00Z,Chile,South America,False,False,Ines Marin,False,,Ines,Marin,CL
http://www.wikidata.org/entity/Q100272310,Giuliana Dudok,female,2000-08-20T00:00:00Z,Uruguay,South America,False,False,Giuliana Dudok,False,,Giuliana,Dudok,UY
http://www.wikidata.org/entity/Q100273732,Trinidad Ardiles,female,2003-05-10T00:00:00Z,Argentina,South America,False,False,Trinidad Ardiles,False,,Trinidad,Ardiles,AR
http://www.wikidata.org/entity/Q100307038,Analía Obarrio,female,1902-08-17T00:00:00Z,Argentina,South America,False,False,Analía Obarrio,True,non_ascii,Analía,Obarrio,AR
http://www.wikidata.org/entity/Q100307212,Elena María Tuculet Carrau,female,1920-01-01T00:00:00Z,Argentina,South America,True,False,Elena María Tuculet Carrau,True,middleName|non_ascii,,,AR
http://www.wikidata.org/entity/Q100323953,Joselia Aguiar,female,1978-09-01T00:00:00Z,Brazil,South America,False,False,Joselia Aguiar,False,,Joselia,Aguiar,BR
http://www.wikidata.org/entity/Q100324404,Isabella Páez,female,1995-08-29T00:00:00Z,Venezuela,South America,False,False,Isabella Páez,True,non_ascii,Isabella,Páez,VE
http://www.wikidata.org/entity/Q100325263,Silvana Espiga,female,1972-01-01T00:00:00Z,Uruguay,South America,False,False,Silvana Espiga,False,,Silvana,Espiga,UY
http://www.wikidata.org/entity/Q100327423,Genézia Izabel Cardoso,female,1935-07-02T00:00:00Z,Brazil,South America,True,False,Genézia Izabel Cardoso,True,middleName|non_ascii,,,BR
http://www.wikidata.org/entity/Q100333050,Hilda Cid,female,1933-02-20T00:00:00Z,Chile,South America,False,False,Hilda Cid,False,,Hilda,Cid,CL
http://www.wikidata.org/entity/Q100347499,Malu Jimenez,female,1971-01-01T00:00:00Z,Brazil,South America,False,False,Malu Jimenez,False,,Malu,Jimenez,BR
http://www.wikidata.org/entity/Q100376121,Sandra Siemens,female,1965-06-15T00:00:00Z,Argentina,South America,False,False,Sandra Siemens,False,,Sandra,Siemens,AR
http://www.wikidata.org/entity/Q100389152,Catalina Recavarren,female,1904-01-01T00:00:00Z,Peru,South America,False,False,Catalina Recavarren,False,,Catalina,Recavarren,PE
http://www.wikidata.org/entity/Q100401228,Carmen María Pinilla,female,1948-05-04T00:00:00Z,Peru,South America,True,False,Carmen María Pinilla,True,middleName|non_ascii,,,PE
http://www.wikidata.org/entity/Q100420420,Jessica Feijó Almeida,female,1992-01-01T00:00:00Z,Brazil,South America,True,False,Jessica Feijó Almeida,True,middleName|non_ascii,,,BR
http://www.wikidata.org/entity/Q100515654,Gabriela Gomes,female,1985-01-01T00:00:00Z,Argentina,South America,False,False,Gabriela Gomes,False,,Gabriela,Gomes,AR
http://www.wikidata.org/entity/Q100517346,Kirla Echegaray,female,1968-03-27T00:00:00Z,Peru,South America,False,False,Kirla Echegaray,False,,Kirla,Echegaray,PE
http://www.wikidata.org/entity/Q100543632,Lúcia Hiratsuka,female,1960-01-01T00:00:00Z,Brazil,South America,False,False,Lúcia Hiratsuka,True,non_ascii,Lúcia,Hiratsuka,BR
http://www.wikidata.org/entity/Q100563283,Susi Hochstimm,female,1920-07-08T00:00:00Z,Argentina,South America,False,False,Susi Hochstimm,False,,Susi,Hochstimm,AR
http://www.wikidata.org/entity/Q100572887,Germana Monte-Mór,female,1958-01-01T00:00:00Z,Brazil,South America,False,False,Germana Monte-Mór,True,hyphen|non_ascii,Germana,Monte-Mór,BR
http://www.wikidata.org/entity/Q100573456,Elisa Carareto,female,1986-01-01T00:00:00Z,Brazil,South America,False,False,Elisa Carareto,False,,Elisa,Carareto,BR
http://www.wikidata.org/entity/Q100587838,Belén Lobo,female,1932-08-17T00:00:00Z,Venezuela,South America,False,False,Belén Lobo,True,non_ascii,Belén,Lobo,VE
