,Unnamed: 0,person,person_label,genders,dobs,countries,continents,hasMiddleName,hasProblematicName,hasNoLastName,person_label_norm,hasDifficultName,difficult_reason
2005,2041.0,http://www.wikidata.org/entity/Q100573456,Elisa Carareto,female,1986-01-01T00:00:00Z,Brazil,South America,False,False,False,Elisa Carareto,False,
2006,2042.0,http://www.wikidata.org/entity/Q100587838,Belén Lobo,female,1932-08-17T00:00:00Z,Venezuela,South America,False,False,False,Belén Lobo,True,non_ascii
2007,2043.0,http://www.wikidata.org/entity/Q100598259,Cecilia González,female,1973-01-01T00:00:00Z,Uruguay,South America,False,False,False,Cecilia González,True,non_ascii
2008,2044.0,http://www.wikidata.org/entity/Q100603969,Valdilene dos Santos Silva,female,1991-12-18T00:00:00Z,Brazil,South America,True,False,False,Valdilene dos Santos Silva,False,
2009,2045.0,http://www.wikidata.org/entity/Q100606168,Sandrali de Campos Bueno,female,1949-05-10T00:00:00Z,Brazil,South America,True,False,False,Sandrali de Campos Bueno,False,
2010,2046.0,http://www.wikidata.org/entity/Q100606421,Letícia Mei,female,1979-01-01T00:00:00Z,Brazil,South America,False,False,False,Letícia Mei,True,non_ascii
2011,2047.0,http://www.wikidata.org/entity/Q100653708,Angélica Bernal,female,1995-03-27T00:00:00Z,Colombia,South America,False,False,False,Angélica Bernal,True,non_ascii
2012,2048.0,http://www.wikidata.org/entity/Q100709292,Valery Altamar,female,2000-03-03T00:00:00Z,Colombia,South America,False,False,False,Valery Altamar,False,
2013,2049.0,http://www.wikidata.org/entity/Q100710552,Carina Núñez,female,1991-06-11T00:00:00Z,Argentina,South America,False,False,False,Carina Núñez,True,non_ascii
2014,2050.0,http://www.wikidata.org/entity/Q100711686,Alcira D. Bischoff de Alzuet,female,1943-01-01T00:00:00Z,Argentina,South America,True,False,False,Alcira D. Bischoff de Alzuet,True,punctuation|initials
2015,2051.0,http://www.wikidata.org/entity/Q100715707,María Daniela Biló,female,1966-01-01T00:00:00Z,Argentina,South America,True,False,False,María Daniela Biló,True,non_ascii
2016,2052.0,http://www.wikidata.org/entity/Q100722098,Ximena Peña,female,1976-02-11T00:00:00Z,Ecuador,South America,False,False,False,Ximena Peña,True,non_ascii
2017,2053.0,http://www.wikidata.org/entity/Q1007244,Gaby Espino,female,1977-11-15T00:00:00Z,Venezuela,South America,False,False,False,Gaby Espino,False,
2018,2054.0,http://www.wikidata.org/entity/Q100729011,Florencia Chiribelo,female,1985-02-23T00:00:00Z,Argentina,South America,False,False,False,Florencia Chiribelo,False,
2019,2055.0,http://www.wikidata.org/entity/Q100729198,Angélica Palomino,female,1976-06-20T00:00:00Z,Peru,South America,False,False,False,Angélica Palomino,True,non_ascii
2020,2056.0,http://www.wikidata.org/entity/Q100730939,Maruja Cifuentes,female,1913-06-01T00:00:00Z,Chile,South America,False,False,False,Maruja Cifuentes,False,
2021,2057.0,http://www.wikidata.org/entity/Q100744152,Beatriz Coira,female,1941-01-01T00:00:00Z,Argentina,South America,False,False,False,Beatriz Coira,False,
2022,2058.0,http://www.wikidata.org/entity/Q100782152,Jhoana Patiño,female,1982-09-11T00:00:00Z,Colombia,South America,False,False,False,Jhoana Patiño,True,non_ascii
2023,2059.0,http://www.wikidata.org/entity/Q100784758,Maribel Mora Curriao,female,1970-01-01T00:00:00Z,Chile,South America,True,False,False,Maribel Mora Curriao,False,
2024,2060.0,http://www.wikidata.org/entity/Q100843389,Alessandra Korap,female,1984-01-01T00:00:00Z,Brazil,South America,False,False,False,Alessandra Korap,False,
2025,2061.0,http://www.wikidata.org/entity/Q100869974,Margarita Pasos,female,1972-12-28T00:00:00Z,Colombia,South America,False,False,False,Margarita Pasos,False,
2026,2062.0,http://www.wikidata.org/entity/Q100875686,Helena Iriarte,female,1937-01-01T00:00:00Z,Colombia,South America,False,False,False,Helena Iriarte,False,
2027,2063.0,http://www.wikidata.org/entity/Q100899779,Carolina Delia Hoz de Vila Guzmán,female,1983-07-23T00:00:00Z,Bolivia,South America,True,False,False,Carolina Delia Hoz de Vila Guzmán,True,non_ascii
2028,2064.0,http://www.wikidata.org/entity/Q100935018,María José Barragán Paladines,female,1974-07-20T00:00:00Z,Ecuador,South America,True,False,False,María José Barragán Paladines,True,non_ascii
2029,2065.0,http://www.wikidata.org/entity/Q100958047,Lourdes Cuesta,female,1976-01-01T00:00:00Z,Ecuador,South America,False,False,False,Lourdes Cuesta,False,
2030,2067.0,http://www.wikidata.org/entity/Q100982198,Daiana Ocampo,female,1991-02-16T00:00:00Z,Argentina,South America,False,False,False,Daiana Ocampo,False,
2031,2068.0,http://www.wikidata.org/entity/Q100989110,Leyla Espinoza,female,1996-05-15T00:00:00Z,Ecuador,South America,False,False,False,Leyla Espinoza,False,
2032,2069.0,http://www.wikidata.org/entity/Q100989337,Eunice Gutman,female,1941-02-04T00:00:00Z,Brazil,South America,False,False,False,Eunice Gutman,False,
2033,2070.0,http://www.wikidata.org/entity/Q100997644,Maya Da-Rin,female,1979-01-02T00:00:00Z,Brazil,South America,False,False,False,Maya Da-Rin,True,hyphen
2034,2071.0,http://www.wikidata.org/entity/Q100997658,Haydée Schvartz,female,1956-12-28T00:00:00Z,Argentina,South America,False,False,False,Haydée Schvartz,True,non_ascii
2035,2072.0,http://www.wikidata.org/entity/Q100997739,Sofía Florentín,female,1997-05-29T00:00:00Z,Argentina,South America,False,False,False,Sofía Florentín,True,non_ascii
2036,2073.0,http://www.wikidata.org/entity/Q100997744,Victoria Vélez,female,1999-01-05T00:00:00Z,Argentina,South America,False,False,False,Victoria Vélez,True,non_ascii
2037,2074.0,http://www.wikidata.org/entity/Q100997761,Cecilia López,female,1996-07-10T00:00:00Z,Argentina,South America,False,False,False,Cecilia López,True,non_ascii
2038,2075.0,http://www.wikidata.org/entity/Q100997765,Alejandra Giménez,female,1999-02-03T00:00:00Z,Argentina,South America,False,False,False,Alejandra Giménez,True,non_ascii
2039,2076.0,http://www.wikidata.org/entity/Q100997787,Alejandra Argento,female,1987-01-01T00:00:00Z,Argentina,South America,False,False,False,Alejandra Argento,False,
2040,2077.0,http://www.wikidata.org/entity/Q100997908,Carolina Troncoso,female,1991-01-28T00:00:00Z,Argentina,South America,False,False,False,Carolina Troncoso,False,
2041,2078.0,http://www.wikidata.org/entity/Q101006907,Olinda Silvano,female,1969-01-01T00:00:00Z,Peru,South America,False,False,False,Olinda Silvano,False,
2042,2079.0,http://www.wikidata.org/entity/Q101008695,Natalia Timerman,female,1981-01-01T00:00:00Z,Brazil,South America,False,False,False,Natalia Timerman,False,
2043,2080.0,http://www.wikidata.org/entity/Q101016553,Lucieli Dornelles,female,1984-06-01T00:00:00Z,Brazil,South America,False,False,False,Lucieli Dornelles,False,
2044,2081.0,http://www.wikidata.org/entity/Q101016819,Marina Demori,female,1994-10-21T00:00:00Z,Brazil,South America,False,False,False,Marina Demori,False,
2045,2082.0,http://www.wikidata.org/entity/Q101017555,Andressa Missio,female,1980-12-05T00:00:00Z,Brazil,South America,False,False,False,Andressa Missio,False,
2046,2083.0,http://www.wikidata.org/entity/Q101018319,Suelen Reis,female,1981-06-19T00:00:00Z,Brazil,South America,False,False,False,Suelen Reis,False,
2047,2084.0,http://www.wikidata.org/entity/Q101062238,Salete Chiamulera,female,1959-01-01T00:00:00Z,Brazil,South America,False,False,False,Salete Chiamulera,False,
2048,2085.0,http://www.wikidata.org/entity/Q101063206,Julia Dupuy,female,2000-02-09T00:00:00Z,Argentina,South America,False,False,False,Julia Dupuy,False,
2049,2086.0,http://www.wikidata.org/entity/Q101067655,Stella Castro,female,1962-03-24T00:00:00Z,Colombia,South America,False,False,False,Stella Castro,False,
2050,2087.0,http://www.wikidata.org/entity/Q101071771,Tânia de Maya Pedrosa,female,1933-10-23T00:00:00Z,Brazil,South America,True,False,False,Tânia de Maya Pedrosa,True,non_ascii
2051,2088.0,http://www.wikidata.org/entity/Q101071903,Alicia Plante,female,1939-01-01T00:00:00Z,Argentina,South America,False,False,False,Alicia Plante,False,
2052,2089.0,http://www.wikidata.org/entity/Q101084678,Paola Ugaz,female,1974-01-01T00:00:00Z,Peru,South America,False,False,False,Paola Ugaz,False,
2053,2090.0,http://www.wikidata.org/entity/Q101130401,Beatriz Marichalar,female,1914-02-14T00:00:00Z,Argentina,South America,False,False,False,Beatriz Marichalar,False,
2054,2091.0,http://www.wikidata.org/entity/Q101130405,Nella Rojas,female,1989-11-03T00:00:00Z,Venezuela,South America,False,False,False,Nella Rojas,False,
2055,2092.0,http://www.wikidata.org/entity/Q101130426,Stephany Zreik,female,1995-12-25T00:00:00Z,Venezuela,South America,False,False,False,Stephany Zreik,False,
2056,2093.0,http://www.wikidata.org/entity/Q101130471,Queensaray Villegas,female,2003-06-03T00:00:00Z,Colombia,South America,False,False,False,Queensaray Villegas,False,
2057,2094.0,http://www.wikidata.org/entity/Q101130473,Lizsurley Villegas,female,2003-06-03T00:00:00Z,Colombia,South America,False,False,False,Lizsurley Villegas,False,
2058,2095.0,http://www.wikidata.org/entity/Q101130598,María Cecilia Alvarado,female,1901-01-01T00:00:00Z,Ecuador,South America,True,False,False,María Cecilia Alvarado,True,non_ascii
2059,2096.0,http://www.wikidata.org/entity/Q101130608,Constanza Gutiérrez,female,1963-01-01T00:00:00Z,Colombia,South America,False,False,False,Constanza Gutiérrez,True,non_ascii
2060,2097.0,http://www.wikidata.org/entity/Q101208788,Karime Scander,female,1999-03-10T00:00:00Z,Peru,South America,False,False,False,Karime Scander,False,
2061,2098.0,http://www.wikidata.org/entity/Q101210427,Patricia Mounier,female,1963-08-06T00:00:00Z,Argentina,South America,False,False,False,Patricia Mounier,False,
2062,2099.0,http://www.wikidata.org/entity/Q101210453,Andrea Novoa,female,1993-12-28T00:00:00Z,Venezuela,South America,False,False,False,Andrea Novoa,False,
2063,2100.0,http://www.wikidata.org/entity/Q101227603,Erika Montecinos,female,1972-03-30T00:00:00Z,Chile,South America,False,False,False,Erika Montecinos,False,
2064,2101.0,http://www.wikidata.org/entity/Q101235414,Ana Maria Tavares,female,1958-01-01T00:00:00Z,Brazil,South America,True,False,False,Ana Maria Tavares,False,
2065,2102.0,http://www.wikidata.org/entity/Q101235489,Branca de Oliveira,female,1956-11-29T00:00:00Z,Brazil,South America,True,False,False,Branca de Oliveira,False,
2066,2103.0,http://www.wikidata.org/entity/Q101235522,Cibele Forjaz,female,1966-01-01T00:00:00Z,Brazil,South America,False,False,False,Cibele Forjaz,False,
2067,2104.0,http://www.wikidata.org/entity/Q101235561,Dália Rosenthal,female,1973-11-22T00:00:00Z,Brazil,South America,False,False,False,Dália Rosenthal,True,non_ascii
2068,2105.0,http://www.wikidata.org/entity/Q101235635,Elisabeth Lopes,female,1956-01-01T00:00:00Z,Brazil,South America,False,False,False,Elisabeth Lopes,False,
2069,2106.0,http://www.wikidata.org/entity/Q101235651,Esther Hamburger,female,1960-02-06T00:00:00Z,Brazil,South America,False,False,False,Esther Hamburger,False,
2070,2107.0,http://www.wikidata.org/entity/Q101235764,Ingrid Dormien Koudela,female,1948-03-18T00:00:00Z,Brazil,South America,True,False,False,Ingrid Dormien Koudela,False,
2071,2108.0,http://www.wikidata.org/entity/Q101235817,Johanna Wilhelmina Smit,female,1948-08-13T00:00:00Z,Brazil,South America,True,False,False,Johanna Wilhelmina Smit,False,
2072,2109.0,http://www.wikidata.org/entity/Q101235876,Lucia Maciel Barbosa de Oliveira,female,1961-03-27T00:00:00Z,Brazil,South America,True,False,False,Lucia Maciel Barbosa de Oliveira,False,
2073,2110.0,http://www.wikidata.org/entity/Q101236003,Clotilde Perez,female,1970-04-30T00:00:00Z,Brazil,South America,False,False,False,Clotilde Perez,False,
2074,2111.0,http://www.wikidata.org/entity/Q101236006,Maria Cristina Castilho Costa,female,1949-12-19T00:00:00Z,Brazil,South America,True,False,False,Maria Cristina Castilho Costa,False,
2075,2112.0,http://www.wikidata.org/entity/Q101236016,Maria Dora Genis Mourão,female,1947-04-30T00:00:00Z,Brazil,South America,True,False,False,Maria Dora Genis Mourão,True,non_ascii
2076,2113.0,http://www.wikidata.org/entity/Q101236021,Helena Bastos,female,1958-08-04T00:00:00Z,Brazil,South America,False,False,False,Helena Bastos,False,
2077,2114.0,http://www.wikidata.org/entity/Q101236038,Maria Lúcia de Souza Barros Pupo,female,1951-03-19T00:00:00Z,Brazil,South America,True,False,False,Maria Lúcia de Souza Barros Pupo,True,non_ascii
2078,2115.0,http://www.wikidata.org/entity/Q101236049,Teca Alencar de Brito,female,1954-10-08T00:00:00Z,Brazil,South America,True,False,False,Teca Alencar de Brito,False,
2079,2116.0,http://www.wikidata.org/entity/Q101236051,Maria Thais,female,1960-03-20T00:00:00Z,Brazil,South America,False,False,False,Maria Thais,False,
2080,2117.0,http://www.wikidata.org/entity/Q101236118,Monica Tavares,female,1958-08-23T00:00:00Z,Brazil,South America,False,False,False,Monica Tavares,False,
2081,2118.0,http://www.wikidata.org/entity/Q101236134,Patrícia Moran,female,1961-02-09T00:00:00Z,Brazil,South America,False,False,False,Patrícia Moran,True,non_ascii
2082,2119.0,http://www.wikidata.org/entity/Q101236241,Silvia Fernandes,female,1953-01-01T00:00:00Z,Brazil,South America,False,False,False,Silvia Fernandes,False,
2083,2120.0,http://www.wikidata.org/entity/Q101236244,Silvia Berg,female,1958-01-01T00:00:00Z,Brazil,South America,False,False,False,Silvia Berg,False,
2084,2121.0,http://www.wikidata.org/entity/Q101236247,Silvia Laurentiz,female,1960-10-08T00:00:00Z,Brazil,South America,False,False,False,Silvia Laurentiz,False,
2085,2122.0,http://www.wikidata.org/entity/Q101236260,Sônia Salzstein,female,1955-01-01T00:00:00Z,Brazil,South America,False,False,False,Sônia Salzstein,True,non_ascii
2086,2123.0,http://www.wikidata.org/entity/Q101242283,Dinha do Acarajé,female,1951-05-20T00:00:00Z,Brazil,South America,True,False,False,Dinha do Acarajé,True,non_ascii
2087,2124.0,http://www.wikidata.org/entity/Q101242611,Lucia Koch,female,1966-01-01T00:00:00Z,Brazil,South America,False,False,False,Lucia Koch,False,
2088,2125.0,http://www.wikidata.org/entity/Q101242654,Carmela Gross,female,1946-02-16T00:00:00Z,Brazil,South America,False,False,False,Carmela Gross,False,
2089,2126.0,http://www.wikidata.org/entity/Q101242705,Norma Grinberg,female,1951-01-01T00:00:00Z,Brazil,South America,False,False,False,Norma Grinberg,False,
2090,2127.0,http://www.wikidata.org/entity/Q101242716,Regina Machado,female,1950-04-07T00:00:00Z,Brazil,South America,False,False,False,Regina Machado,False,
2091,2128.0,http://www.wikidata.org/entity/Q101242721,Renata Pallottini,female,1931-03-28T00:00:00Z,Brazil,South America,False,False,False,Renata Pallottini,False,
2092,2129.0,http://www.wikidata.org/entity/Q101242768,Vânia Debs,female,1950-06-03T00:00:00Z,Brazil,South America,False,False,False,Vânia Debs,True,non_ascii
2093,2130.0,http://www.wikidata.org/entity/Q101248668,Ruth Alvarado,female,1956-01-01T00:00:00Z,Peru,South America,False,False,False,Ruth Alvarado,False,
2094,2131.0,http://www.wikidata.org/entity/Q101250926,Juliana Flórez,female,2000-01-01T00:00:00Z,Colombia,South America,False,False,False,Juliana Flórez,True,non_ascii
2095,2132.0,http://www.wikidata.org/entity/Q101349490,Patricia Sheen,female,1971-01-01T00:00:00Z,Peru,South America,False,False,False,Patricia Sheen,False,
2096,2133.0,http://www.wikidata.org/entity/Q101402317,Aura Morales,female,1920-07-14T00:00:00Z,Panama,South America,False,False,False,Aura Morales,False,
2097,2134.0,http://www.wikidata.org/entity/Q101413635,María Luján Rey,female,1969-08-04T00:00:00Z,Argentina,South America,True,False,False,María Luján Rey,True,non_ascii
2098,2135.0,http://www.wikidata.org/entity/Q101417143,Lilia Virginia Wilson,female,1921-12-09T00:00:00Z,Panama,South America,True,False,False,Lilia Virginia Wilson,False,
2099,2136.0,http://www.wikidata.org/entity/Q101424062,Zulay Camacho,female,2002-02-26T00:00:00Z,Colombia,South America,False,False,False,Zulay Camacho,False,
2100,2137.0,http://www.wikidata.org/entity/Q101424246,Leidy Paola Torres,female,2000-06-23T00:00:00Z,Colombia,South America,True,False,False,Leidy Paola Torres,False,
2101,2138.0,http://www.wikidata.org/entity/Q101436749,Dolores Worrell,female,1928-01-05T00:00:00Z,Panama,South America,False,False,False,Dolores Worrell,False,
2102,2139.0,http://www.wikidata.org/entity/Q101438838,Nira Guerreira,female,1962-01-01T00:00:00Z,Brazil,South America,False,False,False,Nira Guerreira,False,
2103,2140.0,http://www.wikidata.org/entity/Q101445399,Patricia Arce,female,1970-05-06T00:00:00Z,Bolivia,South America,False,False,False,Patricia Arce,False,
2104,2141.0,http://www.wikidata.org/entity/Q101445907,Mary Peña,female,1963-11-17T00:00:00Z,Peru,South America,False,False,False,Mary Peña,True,non_ascii
2105,2142.0,http://www.wikidata.org/entity/Q101500067,Tatiana Orjuela,female,2000-01-01T00:00:00Z,Colombia,South America,False,False,False,Tatiana Orjuela,False,
2106,2143.0,http://www.wikidata.org/entity/Q101500084,Diana Paola Sánchez,female,2000-01-01T00:00:00Z,Colombia,South America,True,False,False,Diana Paola Sánchez,True,non_ascii
2107,2144.0,http://www.wikidata.org/entity/Q101514279,Dora Narrea,female,1944-09-21T00:00:00Z,Peru,South America,False,False,False,Dora Narrea,False,
2108,2145.0,http://www.wikidata.org/entity/Q101517850,Chiara Sacchi,female,2002-01-01T00:00:00Z,Argentina,South America,False,False,False,Chiara Sacchi,False,
2109,2146.0,http://www.wikidata.org/entity/Q101522741,Verônica Da Fonsêca-Genevois,female,1951-07-09T00:00:00Z,Brazil,South America,True,False,False,Verônica Da Fonsêca-Genevois,True,hyphen|non_ascii
2110,2147.0,http://www.wikidata.org/entity/Q101550838,Frida María Armas Pfirter,female,1957-01-01T00:00:00Z,Argentina,South America,True,False,False,Frida María Armas Pfirter,True,non_ascii
2111,2148.0,http://www.wikidata.org/entity/Q1015531,Ludmila Manicler,female,1987-07-06T00:00:00Z,Argentina,South America,False,False,False,Ludmila Manicler,False,
2112,2149.0,http://www.wikidata.org/entity/Q101578209,Dona Cadu,female,1920-04-14T00:00:00Z,Brazil,South America,False,False,False,Dona Cadu,False,
2113,2150.0,http://www.wikidata.org/entity/Q101578914,Valeska Zambra,female,1994-03-26T00:00:00Z,Chile,South America,False,False,False,Valeska Zambra,False,
2114,2151.0,http://www.wikidata.org/entity/Q101677551,Marcela Cristina Gómez,female,1984-02-19T00:00:00Z,Argentina,South America,True,False,False,Marcela Cristina Gómez,True,non_ascii
2115,2152.0,http://www.wikidata.org/entity/Q101800594,Lola Blanco Montesinos,female,1907-07-01T00:00:00Z,Peru,South America,True,False,False,Lola Blanco Montesinos,False,
2116,2153.0,http://www.wikidata.org/entity/Q101803141,Cristina Michelle Mata Pitti,female,1986-01-24T00:00:00Z,Panama,South America,True,False,False,Cristina Michelle Mata Pitti,False,
2117,2154.0,http://www.wikidata.org/entity/Q101809684,Barbara Bivolt,female,1993-11-27T00:00:00Z,Brazil,South America,False,False,False,Barbara Bivolt,False,
2118,2155.0,http://www.wikidata.org/entity/Q101811959,Wendy CBright,female,2002-09-27T00:00:00Z,Brazil,South America,False,False,False,Wendy CBright,False,
2119,2156.0,http://www.wikidata.org/entity/Q101830086,Lucy López,female,1930-07-18T00:00:00Z,Chile,South America,False,False,False,Lucy López,True,non_ascii
2120,2157.0,http://www.wikidata.org/entity/Q101839813,Carlota Ramos de Santolaya,female,1910-01-01T00:00:00Z,Peru,South America,True,False,False,Carlota Ramos de Santolaya,False,
2121,2158.0,http://www.wikidata.org/entity/Q101911826,Yessica Apaza,female,1980-12-16T00:00:00Z,Peru,South America,False,False,False,Yessica Apaza,False,
2122,2159.0,http://www.wikidata.org/entity/Q101930662,María Virginia Francesa,female,1974-03-25T00:00:00Z,Venezuela,South America,True,False,False,María Virginia Francesa,True,non_ascii
2123,2160.0,http://www.wikidata.org/entity/Q101982442,Segundina Flores,female,1968-03-30T00:00:00Z,Bolivia,South America,False,False,False,Segundina Flores,False,
2124,2161.0,http://www.wikidata.org/entity/Q102007277,Carmenza Jaramillo,female,1948-04-14T00:00:00Z,Colombia,South America,False,False,False,Carmenza Jaramillo,False,
2125,2162.0,http://www.wikidata.org/entity/Q102012985,Sonaly Tuesta,female,1972-01-01T00:00:00Z,Peru,South America,False,False,False,Sonaly Tuesta,False,
2126,2163.0,http://www.wikidata.org/entity/Q102032653,Elena Lasida,female,1959-01-01T00:00:00Z,Uruguay,South America,False,False,False,Elena Lasida,False,
2127,2164.0,http://www.wikidata.org/entity/Q102037568,Nayely Bolaños,female,2003-02-25T00:00:00Z,Ecuador,South America,False,False,False,Nayely Bolaños,True,non_ascii
2128,2165.0,http://www.wikidata.org/entity/Q102054948,Gabily,female,1995-10-30T00:00:00Z,Brazil,South America,False,True,True,Gabily,False,
2129,2166.0,http://www.wikidata.org/entity/Q102060136,Déborah Gaviria,female,1978-11-14T00:00:00Z,Peru,South America,False,False,False,Déborah Gaviria,True,non_ascii
2130,2167.0,http://www.wikidata.org/entity/Q102076741,Denise Fournier,female,1987-01-01T00:00:00Z,Argentina,South America,False,False,False,Denise Fournier,False,
2131,2168.0,http://www.wikidata.org/entity/Q102077134,Natalia Gavilova,female,1969-01-01T00:00:00Z,Argentina,South America,False,False,False,Natalia Gavilova,False,
2132,2169.0,http://www.wikidata.org/entity/Q102082210,Laura Olascuaga,female,1995-07-19T00:00:00Z,Colombia,South America,False,False,False,Laura Olascuaga,False,
2133,2170.0,http://www.wikidata.org/entity/Q102089691,Violeta Bermúdez,female,1961-08-12T00:00:00Z,Peru,South America,False,False,False,Violeta Bermúdez,True,non_ascii
2134,2171.0,http://www.wikidata.org/entity/Q102104551,Nuria Esparch,female,1969-01-19T00:00:00Z,Peru,South America,False,False,False,Nuria Esparch,False,
2135,2172.0,http://www.wikidata.org/entity/Q102104625,Solangel Fernández,female,1978-01-01T00:00:00Z,Peru,South America,False,False,False,Solangel Fernández,True,non_ascii
2136,2173.0,http://www.wikidata.org/entity/Q102104807,Elizabeth Astete Rodríguez,female,1952-03-30T00:00:00Z,Peru,South America,True,False,False,Elizabeth Astete Rodríguez,True,non_ascii
2137,2174.0,http://www.wikidata.org/entity/Q102109185,Christel Balde Prössel,female,1919-01-01T00:00:00Z,Chile,South America,True,False,False,Christel Balde Prössel,True,non_ascii
2138,2175.0,http://www.wikidata.org/entity/Q102111974,Maria Aparecida Soares Ruas,female,1948-05-01T00:00:00Z,Brazil,South America,True,False,False,Maria Aparecida Soares Ruas,False,
2139,2176.0,http://www.wikidata.org/entity/Q102112015,Edith Klempau,female,1919-04-08T00:00:00Z,Chile,South America,False,False,False,Edith Klempau,False,
2140,2177.0,http://www.wikidata.org/entity/Q102117397,Daniella Chávez,female,1985-10-26T00:00:00Z,Chile,South America,False,False,False,Daniella Chávez,True,non_ascii
2141,2178.0,http://www.wikidata.org/entity/Q102128981,Cecilia Guillenea,female,1981-01-24T00:00:00Z,Uruguay,South America,False,False,False,Cecilia Guillenea,False,
2142,2179.0,http://www.wikidata.org/entity/Q102136512,Antoniana Krettli,female,1943-09-23T00:00:00Z,Brazil,South America,False,False,False,Antoniana Krettli,False,
2143,2180.0,http://www.wikidata.org/entity/Q102157798,Sisa Agi,female,1962-01-01T00:00:00Z,Suriname,South America,False,False,False,Sisa Agi,False,
2144,2181.0,http://www.wikidata.org/entity/Q102163820,Bettiana Sonetti,female,1994-09-14T00:00:00Z,Argentina,South America,False,False,False,Bettiana Sonetti,False,
2145,2182.0,http://www.wikidata.org/entity/Q102167302,Lúcia Renato Junqueira,female,1966-12-28T00:00:00Z,Brazil,South America,True,False,False,Lúcia Renato Junqueira,True,non_ascii
2146,2183.0,http://www.wikidata.org/entity/Q102175732,Ofelia Teresa Alas,female,1943-07-04T00:00:00Z,Brazil,South America,True,False,False,Ofelia Teresa Alas,False,
2147,2184.0,http://www.wikidata.org/entity/Q102179875,Conchita Berggraaf,female,1974-11-05T00:00:00Z,Suriname,South America,False,False,False,Conchita Berggraaf,False,
2148,2185.0,http://www.wikidata.org/entity/Q102184972,Renate Costa,female,1981-05-21T00:00:00Z,Paraguay,South America,False,False,False,Renate Costa,False,
2149,2186.0,http://www.wikidata.org/entity/Q102186124,Mariana Arruti,female,1969-01-01T00:00:00Z,Argentina,South America,False,False,False,Mariana Arruti,False,
2150,2187.0,http://www.wikidata.org/entity/Q102186193,Eva Poncet,female,1970-01-01T00:00:00Z,Argentina,South America,False,False,False,Eva Poncet,False,
2151,2188.0,http://www.wikidata.org/entity/Q102187462,María Malvicini,female,1920-03-19T00:00:00Z,Argentina,South America,False,False,False,María Malvicini,True,non_ascii
2152,2189.0,http://www.wikidata.org/entity/Q1021909,Bruna Tenório,female,1989-06-27T00:00:00Z,Brazil,South America,False,False,False,Bruna Tenório,True,non_ascii
2153,2190.0,http://www.wikidata.org/entity/Q102196188,Leyla Musalem,female,1948-10-20T00:00:00Z,Chile,South America,False,False,False,Leyla Musalem,False,
2154,2191.0,http://www.wikidata.org/entity/Q102208090,Nina Paim,female,1986-01-01T00:00:00Z,Brazil,South America,False,False,False,Nina Paim,False,
2155,2192.0,http://www.wikidata.org/entity/Q102208673,Naomi Pikientio,female,1994-11-04T00:00:00Z,Suriname,South America,False,False,False,Naomi Pikientio,False,
2156,2193.0,http://www.wikidata.org/entity/Q102213,Matilde Horne,female,1914-01-01T00:00:00Z,Argentina,South America,False,False,False,Matilde Horne,False,
2157,2194.0,http://www.wikidata.org/entity/Q102217464,Natalia Solomonoff,female,1968-01-01T00:00:00Z,Argentina,South America,False,False,False,Natalia Solomonoff,False,
2158,2195.0,http://www.wikidata.org/entity/Q102225797,Maria José Pacifico,female,1952-04-21T00:00:00Z,Brazil,South America,True,False,False,Maria José Pacifico,True,non_ascii
2159,2196.0,http://www.wikidata.org/entity/Q102233314,Wanda Ferraz,female,1949-06-07T00:00:00Z,Brazil,South America,False,False,False,Wanda Ferraz,False,
2160,2197.0,http://www.wikidata.org/entity/Q102235951,Ingrid Metzner,female,1937-05-27T00:00:00Z,Brazil,South America,False,False,False,Ingrid Metzner,False,
2161,2198.0,http://www.wikidata.org/entity/Q102244025,Liliana Forzani,female,1966-01-01T00:00:00Z,Argentina,South America,False,False,False,Liliana Forzani,False,
2162,2199.0,http://www.wikidata.org/entity/Q102258151,Nikelen Witter,female,1973-09-19T00:00:00Z,Brazil,South America,False,False,False,Nikelen Witter,False,
2163,2200.0,http://www.wikidata.org/entity/Q102290801,Fanny Rodríguez,female,1985-06-10T00:00:00Z,Argentina,South America,False,False,False,Fanny Rodríguez,True,non_ascii
2164,2201.0,http://www.wikidata.org/entity/Q102291300,Neli Elisabeth Medeiros Mandel,female,1944-07-18T00:00:00Z,Brazil,South America,True,False,False,Neli Elisabeth Medeiros Mandel,False,
2165,2202.0,http://www.wikidata.org/entity/Q102291638,Carolina Castro,female,1979-05-11T00:00:00Z,Argentina,South America,False,False,False,Carolina Castro,False,
2166,2203.0,http://www.wikidata.org/entity/Q102292388,Cibele Racy,female,2000-01-01T00:00:00Z,Brazil,South America,False,False,False,Cibele Racy,False,
2167,2204.0,http://www.wikidata.org/entity/Q102304489,Delia Kesner,female,1965-05-10T00:00:00Z,Argentina,South America,False,False,False,Delia Kesner,False,
2168,2205.0,http://www.wikidata.org/entity/Q102304997,María Nela Prada,female,1981-01-24T00:00:00Z,Bolivia,South America,True,False,False,María Nela Prada,True,non_ascii
2169,2206.0,http://www.wikidata.org/entity/Q102313484,Elza Berquó,female,1931-10-17T00:00:00Z,Brazil,South America,False,False,False,Elza Berquó,True,non_ascii
2170,2207.0,http://www.wikidata.org/entity/Q102335,Leni Alexander,female,1924-06-08T00:00:00Z,Chile,South America,False,False,False,Leni Alexander,False,
