person,person_label,genders,dobs,countries,continents
http://www.wikidata.org/entity/Q101210427,Patricia Mounier,female,1963-08-06T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q101210453,Andrea Novoa,female,1993-12-28T00:00:00Z,Venezuela,South America
http://www.wikidata.org/entity/Q101227603,Erika Montecinos,female,1972-03-30T00:00:00Z,Chile,South America
http://www.wikidata.org/entity/Q101235414,Ana Maria Tavares,female,1958-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101235489,Branca de Oliveira,female,1956-11-29T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101235522,Cibele Forjaz,female,1966-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101235561,Dália Rosenthal,female,1973-11-22T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101235635,Elisabeth Lopes,female,1956-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101235651,Esther Hamburger,female,1960-02-06T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101235764,Ingrid Dormien Koudela,female,1948-03-18T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101235817,Johanna Wilhelmina Smit,female,1948-08-13T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101235876,Lucia Maciel Barbosa de Oliveira,female,1961-03-27T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101236003,Clotilde Perez,female,1970-04-30T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101236006,Maria Cristina Castilho Costa,female,1949-12-19T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101236016,Maria Dora Genis Mourão,female,1947-04-30T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101236021,Helena Bastos,female,1958-08-04T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101236038,Maria Lúcia de Souza Barros Pupo,female,1951-03-19T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101236049,Teca Alencar de Brito,female,1954-10-08T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101236051,Maria Thais,female,1960-03-20T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101236118,Monica Tavares,female,1958-08-23T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101236134,Patrícia Moran,female,1961-02-09T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101236241,Silvia Fernandes,female,1953-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101236244,Silvia Berg,female,1958-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101236247,Silvia Laurentiz,female,1960-10-08T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101236260,Sônia Salzstein,female,1955-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101242283,Dinha do Acarajé,female,1951-05-20T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101242611,Lucia Koch,female,1966-01-01T00:00:00Z,Brazil,South America
