person,person_label,genders,dobs,countries,continents
http://www.wikidata.org/entity/Q100202921,James V. Mangano,male,1905-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100205066,Robert Howard,male,1922-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q1002201,Kip Kinkel,male,1982-08-30T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q1002248,Page Cavanaugh,male,1922-01-26T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100226,Jens-Peter Berndt,male,1963-08-17T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q1002293,Dustin Johnson,male,1984-06-22T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100229662,Stan Strembicki,male,1952-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100230360,Jack White,male,1931-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100230362,Benjamin Wigfall,male,1930-11-17T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100230382,Dmitri Wright,male,1948-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100230385,Samuel Yette,male,1929-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100230397,Gabriel M Padilla,male,1996-09-19T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100230404,Alexandr Ordyan,male,1915-01-01T00:00:00Z,Russian Empire,North America
http://www.wikidata.org/entity/Q100231258,Jackson Murphy,male,1991-09-27T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100232976,Nat Trammell,male,1903-08-08T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100233507,Khalil Dorsey,male,1998-03-31T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100233508,Henry Merchant,male,1918-02-17T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100233523,Paris Chong,male,1974-09-08T00:00:00Z,Canada,North America
http://www.wikidata.org/entity/Q100233525,Conrado Federico Asenjo,male,1908-12-06T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100233526,Jack Cardinal,male,2005-08-01T00:00:00Z,Canada,North America
http://www.wikidata.org/entity/Q100233531,Wesley Cardinal,male,1976-01-26T00:00:00Z,Canada,North America
http://www.wikidata.org/entity/Q100233537,Gibberish Chong,male,1981-07-10T00:00:00Z,Canada,North America
http://www.wikidata.org/entity/Q100233730,Juan Ramón Aupart Cisneros,male,1913-02-09T00:00:00Z,Mexico,North America
http://www.wikidata.org/entity/Q100233807,Michael McLendon,male,1963-11-14T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100233808,Baron Browning,male,1999-02-19T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100234047,John Dranow,male,1948-12-29T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100234056,Tony Washington,male,1993-12-21T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100234930,Noah Dranow,male,1973-06-21T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100234972,Eric McGill,male,1996-12-22T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100234982,Charles-Eugène Bélanger,male,1917-01-01T00:00:00Z,Canada,North America
http://www.wikidata.org/entity/Q100235174,Jean-Paul Deschênes,male,1930-01-01T00:00:00Z,Canada,North America
http://www.wikidata.org/entity/Q100235224,Jean-Pierre Després,male,1919-01-01T00:00:00Z,Canada,North America
http://www.wikidata.org/entity/Q100235232,Joseph Johnson III,male,1940-05-26T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100235317,Gilles Laflamme,male,1941-09-16T00:00:00Z,Canada,North America
http://www.wikidata.org/entity/Q100235331,Antonio Lagana,male,1946-01-01T00:00:00Z,Canada,North America
http://www.wikidata.org/entity/Q100235353,Wilfrid LeBlond,male,1900-01-01T00:00:00Z,Canada,North America
http://www.wikidata.org/entity/Q100235375,James H. Rupp,male,1918-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100235671,Michael Singletary,male,1950-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100235674,George Smith,male,1941-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100235698,Hubert C. Taylor,male,1937-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100235703,Tesfaye Tessema,male,1952-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100235716,William Tolliver,male,1951-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100235721,Mark Travis,male,1952-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100238562,Leon Loughridge,male,1952-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100238985,Paul Tardner,male,1985-05-05T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100239901,Harlan Jackson,male,1918-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100239910,Lamontez Jackson,male,1941-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100240047,Cal Massey,male,1926-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100240158,Arthur Monroe,male,1935-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100240182,Elrich Murphy,male,1909-01-31T00:00:00Z,United States,North America
