person,person_label,genders,dobs,countries,continents
http://www.wikidata.org/entity/Q100454487,Jorge Kingston,male,1901-11-24T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100454982,Carlos Arnaldo Krug,male,1906-10-25T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100456128,Nilson Torres de Rezende,male,1904-01-10T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100457181,Grey Dye,male,1996-05-31T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100466653,Carlos Antônio Vieira Fernandes,male,1961-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100481143,Elton Santa Fé Zacarias,male,1961-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100487157,Jorge Savia,male,1947-12-05T00:00:00Z,Uruguay,South America
http://www.wikidata.org/entity/Q100491251,Dante Alfredo Fiorenza,male,1957-09-02T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100504350,Facundo Enriques,male,2000-04-22T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100507724,Adrián Zigarán,male,1968-04-25T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100511231,Dario Rais Lopes,male,1957-01-19T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100528,Ernesto Kroch,male,1917-02-11T00:00:00Z,Uruguay,South America
http://www.wikidata.org/entity/Q100552599,Matheus Silva,male,1997-10-03T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100553591,Hernán Letcher,male,1977-05-02T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100554978,Jhonnatan Medina-Álvarez,male,1982-01-12T00:00:00Z,Venezuela,South America
http://www.wikidata.org/entity/Q100570569,Exneider Guerrero,male,1997-06-24T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q100573307,Tiago Ferro,male,1976-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100574333,Joaquim de Lima Oliveira,male,1956-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100584651,Luis Rosales,male,1965-02-20T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100585577,Gastón Pérez,male,1999-10-19T00:00:00Z,Uruguay,South America
http://www.wikidata.org/entity/Q100586773,Vicente Poggi,male,2002-07-11T00:00:00Z,Uruguay,South America
http://www.wikidata.org/entity/Q100586896,Gabriel Mario Bilmes,male,1953-09-02T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100587100,José Scheps,male,1920-03-17T00:00:00Z,Uruguay,South America
http://www.wikidata.org/entity/Q100587683,Diego Hernández,male,2000-06-22T00:00:00Z,Uruguay,South America
http://www.wikidata.org/entity/Q100606205,Ramón Iriarte,male,1948-01-12T00:00:00Z,Venezuela,South America
http://www.wikidata.org/entity/Q100683,Fritz Plaumann,male,1902-05-02T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100693258,Willian Chimura,male,1993-04-28T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100698200,José Alegría,male,1980-10-05T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q100700175,Osama Vinladen,male,2002-10-07T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q100700851,Marco Aurélio de Queiroz Campos,male,1971-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100701049,Cacau Lorenzoni,male,1961-04-03T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100706470,Wellington da Rocha,male,2001-02-15T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100707430,Williams Ríos,male,1993-10-01T00:00:00Z,Panama,South America
http://www.wikidata.org/entity/Q100707647,Emilio Lopez Gabeiras,male,1959-04-02T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100708502,Hendrik Soemodihardjo,male,1933-01-14T00:00:00Z,Suriname,South America
http://www.wikidata.org/entity/Q100708800,Candres Peredo,male,1992-04-02T00:00:00Z,Bolivia,South America
http://www.wikidata.org/entity/Q100711686,Alcira D. Bischoff de Alzuet,male,1943-01-01T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100715866,Stanley Alves,male,1996-06-30T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100715870,Luis Agudo,male,1940-01-01T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100716250,Thiago Moura,male,1995-11-27T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q1007183,Gabriel Coronel,male,1987-02-13T00:00:00Z,Venezuela,South America
http://www.wikidata.org/entity/Q100718628,Diego Aguiar,male,1983-07-09T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100718633,Gabriel Aguirre,male,1992-04-26T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q1007187,Gabriel González,male,1942-03-18T00:00:00Z,Paraguay,South America
http://www.wikidata.org/entity/Q100719140,Anell Alexis,male,1990-02-28T00:00:00Z,Panama,South America
http://www.wikidata.org/entity/Q100719512,Andre Almeida,male,1988-09-09T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100720052,Agustin Ambrosino,male,1990-08-10T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q1007203,Gabriel Valenzuela,male,1981-06-10T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q100722145,Freddy Asprilla,male,1988-05-09T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q100722614,Luis Augusto,male,1984-05-31T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100723564,Victor Bafutto,male,1998-06-14T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100725605,Abilio Afonso Baeta Neves,male,1949-12-06T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100728315,Paulo Abrão,male,1901-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100729200,Sebastián Depolo,male,1976-01-01T00:00:00Z,Chile,South America
http://www.wikidata.org/entity/Q100729647,Gabriel Prieto,male,1961-02-02T00:00:00Z,Chile,South America
http://www.wikidata.org/entity/Q100730103,Héctor Viel Temperley,male,1933-01-01T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100730171,Eduardo Soto,male,1934-01-01T00:00:00Z,Chile,South America
http://www.wikidata.org/entity/Q100730397,"Edgardo ""El Gordo"" Oviedo",male,1928-01-01T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100734728,Gerardo Núñez,male,1985-02-18T00:00:00Z,Uruguay,South America
http://www.wikidata.org/entity/Q100737389,Renato Solís,male,1998-01-28T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q100738911,Federico Bonansea,male,1998-03-13T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100740422,Argenis Tortolero,male,1941-03-16T00:00:00Z,Venezuela,South America
http://www.wikidata.org/entity/Q100740743,Kevin Sandoval,male,1997-05-03T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q100742016,Alfredo Serra,male,1939-05-29T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100742835,Jesús Antonio Figueroa,male,1996-02-13T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q100743157,Javier Radiccioni,male,1982-12-03T00:00:00Z,Uruguay,South America
http://www.wikidata.org/entity/Q100743498,Óscar Vanegas,male,1996-05-07T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q100749182,José Campos,male,1961-09-24T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q100752971,Rosmel Blanco,male,1976-11-09T00:00:00Z,Venezuela,South America
http://www.wikidata.org/entity/Q100755536,Esteban Bonzano,male,1982-01-18T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100756134,Pedro Badrán Padauí,male,1960-01-01T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q100758394,Hugo Chaparro Valderrama,male,1961-01-01T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q100758919,José Manuel Crespo,male,1942-05-29T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q100764067,Leandro Buboltz,male,1983-08-19T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100765002,Wilson Chimeli,male,1989-02-12T00:00:00Z,Paraguay,South America
http://www.wikidata.org/entity/Q100766876,Francisco Cáffaro,male,2000-05-19T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100767441,Zaronn Cann,male,1986-10-30T00:00:00Z,Chile,South America
http://www.wikidata.org/entity/Q100767493,Ramón Portas,male,1928-11-19T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100767596,Juan Cardenas,male,1997-01-10T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q100767686,Federico Carlotta,male,1978-10-06T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100768483,Felix Caspari,male,1987-03-16T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100768788,Renato Cesar,male,1982-09-06T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100768872,Jorsua Chambers,male,1981-06-11T00:00:00Z,Panama,South America
http://www.wikidata.org/entity/Q100768903,Gabriel Chami,male,1984-01-01T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100770257,Adenilson Clementino,male,1981-09-08T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100771329,Fernando Coloneze,male,1978-07-13T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100772575,Thiago Cordeiro,male,1985-12-18T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100772754,Marcelo Correa,male,1977-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100772870,Armani Cotton,male,1991-10-01T00:00:00Z,Panama,South America
http://www.wikidata.org/entity/Q100773525,Kevin Crescenzi,male,1993-01-02T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100774594,Guilherme Da Luz,male,1979-11-12T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100774597,Tulio Da Silva,male,1996-07-03T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100774994,Eduardo Neale-Silva,male,1905-12-10T00:00:00Z,Chile,South America
http://www.wikidata.org/entity/Q100775145,Rafael Da Silva,male,1985-05-10T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100775147,Raphael da Silva,male,1983-05-02T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q1007752,Abraão Lincoln Martins,male,1983-06-14T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100775409,Brandon Davis,male,1998-10-26T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q100776115,Ricardo De Bem,male,1984-07-13T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100776150,Luciano de Souza,male,1986-12-19T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100776151,Rodrigo De Souza,male,1988-10-30T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100776957,Gilson de Jesus,male,1979-06-18T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100779091,Alexis Figueroa Aracena,male,1956-01-01T00:00:00Z,Chile,South America
http://www.wikidata.org/entity/Q100782717,Carlos Dos Santos,male,1988-04-28T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100783660,Juan Carlos Bodoque Izuibejeres,male,1998-09-02T00:00:00Z,Uruguay,South America
http://www.wikidata.org/entity/Q100785783,João Victor Lima Ferreira,male,1999-02-25T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q1007872,Anderson Roberto da Silva Luiz,male,1978-02-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100787446,Francisco Farabello,male,2000-11-01T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100787454,Luis Clemente,male,1949-12-28T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100787511,Antonio Romoleroux,male,1968-01-01T00:00:00Z,Ecuador,South America
http://www.wikidata.org/entity/Q100791728,Jorge Pastor Asuaje,male,1954-01-01T00:00:00Z,Argentina,South America
